codigo_universal_linha,coluna,tipo_inconsistencia,categoria,cod_coluna
32429_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79821_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79820_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
25293_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79819_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
23994_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
64534_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
73553_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79818_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
69107_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
46640_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79817_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
8170_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
77440_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
69166_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79816_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
59392_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
1327_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79815_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
76130_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79814_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79813_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79812_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
45041_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
46972_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79811_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
6535_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79810_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79809_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
34955_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
52276_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
50117_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79667_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
68387_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
76450_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
69856_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
15505_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79808_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79807_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
4050_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79806_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
78940_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
70880_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
6517_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79805_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
77379_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
77203_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79804_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79803_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
39863_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
52958_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79802_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
69631_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
47693_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
43070_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
23234_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79801_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79800_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79799_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
55914_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79798_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79797_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
23757_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79796_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
55178_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79795_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
37215_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
55581_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
73888_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79794_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79793_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79792_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79791_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
2924_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
50971_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
40131_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
442_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
19681_3071549,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79790_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79789_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
78984_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79788_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
39078_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79787_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
32101_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79786_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79785_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79784_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79783_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79782_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
55842_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79781_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79780_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79779_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79778_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79777_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
28964_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79776_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79775_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79774_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79773_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79772_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79771_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79770_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79769_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79768_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79767_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
79016_3071548,dt_cadastro_ciclo,dt_cadastro_ciclo_inferior,Oferta,21
