codigo_universal_linha,coluna,tipo_inconsistencia,categoria,cod_coluna
76142_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
39134_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
26477_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76141_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76140_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
68300_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76139_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76138_2943927,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
28187_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76137_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76136_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
55842_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
63092_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76135_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76134_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76133_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76132_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76131_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76130_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76129_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
46930_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
56333_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76128_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
71282_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
10663_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
53766_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76127_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
52886_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76126_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
69958_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76125_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
76124_2943918,tipo_oferta,tipo_oferta_diferente_hifen,Oferta,33
